State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Vermont,2/29/2020,863,2/22/2020,"5,039","303,508",1.66
Vermont,3/7/2020,446,2/29/2020,"5,219","303,508",1.72
Vermont,3/14/2020,659,3/7/2020,"4,896","303,508",1.61
Vermont,3/21/2020,"3,784",3/14/2020,"4,810","303,508",1.58
Virgin Islands,1/5/2019,15,12/29/2018,506,"34,873",1.45
Virgin Islands,1/12/2019,25,1/5/2019,506,"33,503",1.51
Virgin Islands,1/19/2019,33,1/12/2019,624,"33,503",1.86
Virgin Islands,1/26/2019,32,1/19/2019,448,"33,503",1.34
Virgin Islands,2/2/2019,21,1/26/2019,642,"33,503",1.92
Virgin Islands,2/9/2019,25,2/2/2019,586,"33,503",1.75
Virgin Islands,2/16/2019,24,2/9/2019,630,"33,503",1.88
Virgin Islands,2/23/2019,16,2/16/2019,508,"33,503",1.52
Virgin Islands,3/2/2019,25,2/23/2019,652,"33,503",1.95
Virgin Islands,3/9/2019,23,3/2/2019,440,"33,503",1.31
Virgin Islands,3/16/2019,20,3/9/2019,546,"33,503",1.63
Virgin Islands,3/23/2019,24,3/16/2019,426,"33,503",1.27
Virgin Islands,3/30/2019,25,3/23/2019,596,"33,503",1.78
Virgin Islands,4/6/2019,37,3/30/2019,364,"33,503",1.09
Virgin Islands,4/13/2019,12,4/6/2019,536,"32,447",1.65
Virgin Islands,4/20/2019,12,4/13/2019,118,"32,446",0.36
Virgin Islands,4/27/2019,35,4/20/2019,678,"32,446",2.09
Virgin Islands,5/4/2019,27,4/27/2019,270,"32,446",0.83
Virgin Islands,5/11/2019,35,5/4/2019,400,"32,446",1.23
Virgin Islands,5/18/2019,31,5/11/2019,368,"32,446",1.13
Virgin Islands,5/25/2019,25,5/18/2019,472,"32,446",1.45
Virgin Islands,6/1/2019,24,5/25/2019,330,"32,446",1.02
Virgin Islands,6/8/2019,25,6/1/2019,376,"32,446",1.16
Virgin Islands,6/15/2019,29,6/8/2019,408,"32,446",1.26
Virgin Islands,6/22/2019,32,6/15/2019,410,"32,446",1.26
Virgin Islands,6/29/2019,29,6/22/2019,376,"32,446",1.16
Virgin Islands,7/6/2019,21,6/29/2019,348,"32,446",1.07
Virgin Islands,7/13/2019,43,7/6/2019,464,"32,552",1.43
Virgin Islands,7/20/2019,28,7/13/2019,426,"32,552",1.31
Virgin Islands,7/27/2019,36,7/20/2019,496,"32,552",1.52
Virgin Islands,8/3/2019,30,7/27/2019,386,"32,552",1.19
Virgin Islands,8/10/2019,39,8/3/2019,456,"32,552",1.4
Virgin Islands,8/17/2019,33,8/10/2019,474,"32,552",1.46
Virgin Islands,8/24/2019,46,8/17/2019,428,"32,552",1.31
Virgin Islands,8/31/2019,39,8/24/2019,452,"32,552",1.39
Virgin Islands,9/7/2019,29,8/31/2019,458,"32,552",1.41
Virgin Islands,9/14/2019,48,9/7/2019,450,"32,552",1.38
Virgin Islands,9/21/2019,34,9/14/2019,472,"32,552",1.45
Virgin Islands,9/28/2019,21,9/21/2019,474,"32,552",1.46
Virgin Islands,10/5/2019,52,9/28/2019,486,"32,552",1.49
Virgin Islands,10/12/2019,29,10/5/2019,436,"33,306",1.31
Virgin Islands,10/19/2019,30,10/12/2019,492,"33,306",1.48
Virgin Islands,10/26/2019,39,10/19/2019,482,"33,306",1.45
Virgin Islands,11/2/2019,35,10/26/2019,458,"33,306",1.38
Virgin Islands,11/9/2019,30,11/2/2019,520,"33,306",1.56
Virgin Islands,11/16/2019,36,11/9/2019,434,"33,306",1.3
Virgin Islands,11/23/2019,40,11/16/2019,474,"33,306",1.42
Virgin Islands,11/30/2019,22,11/23/2019,362,"33,306",1.09
Virgin Islands,12/7/2019,12,11/30/2019,238,"33,306",0.71
Virgin Islands,12/14/2019,29,12/7/2019,128,"33,306",0.38
Virgin Islands,12/21/2019,53,12/14/2019,678,"33,306",2.04
Virgin Islands,12/28/2019,17,12/21/2019,226,"33,306",0.68
Virgin Islands,1/4/2020,10,12/28/2019,468,"33,306",1.41
Virgin Islands,1/11/2020,24,1/4/2020,534,"34,238",1.56
Virgin Islands,1/18/2020,40,1/11/2020,562,"34,238",1.64
Virgin Islands,1/25/2020,44,1/18/2020,552,"34,238",1.61
Virgin Islands,2/1/2020,35,1/25/2020,516,"34,238",1.51
Virgin Islands,2/8/2020,45,2/1/2020,522,"34,238",1.52
Virgin Islands,2/15/2020,40,2/8/2020,508,"34,238",1.48
Virgin Islands,2/22/2020,55,2/15/2020,508,"34,238",1.48
Virgin Islands,2/29/2020,37,2/22/2020,562,"34,238",1.64
Virgin Islands,3/7/2020,64,2/29/2020,586,"34,238",1.71
Virgin Islands,3/14/2020,44,3/7/2020,592,"34,238",1.73
Virgin Islands,3/21/2020,123,3/14/2020,584,"34,238",1.71
Virginia,1/5/2019,"3,229",12/29/2018,"22,824","3,670,247",0.62
Virginia,1/12/2019,"4,780",1/5/2019,"24,191","3,685,768",0.66
Virginia,1/19/2019,"3,468",1/12/2019,"23,631","3,685,768",0.64
Virginia,1/26/2019,"3,513",1/19/2019,"23,781","3,685,768",0.65
Virginia,2/2/2019,"2,896",1/26/2019,"24,110","3,685,768",0.65
Virginia,2/9/2019,"2,686",2/2/2019,"23,700","3,685,768",0.64
Virginia,2/16/2019,"2,308",2/9/2019,"23,511","3,685,768",0.64
Virginia,2/23/2019,"2,240",2/16/2019,"22,881","3,685,768",0.62
Virginia,3/2/2019,"2,140",2/23/2019,"22,742","3,685,768",0.62
Virginia,3/9/2019,"2,445",3/2/2019,"22,508","3,685,768",0.61
Virginia,3/16/2019,"2,210",3/9/2019,"21,927","3,685,768",0.59
Virginia,3/23/2019,"2,141",3/16/2019,"21,525","3,685,768",0.58
Virginia,3/30/2019,"2,074",3/23/2019,"20,645","3,685,768",0.56
Virginia,4/6/2019,"2,155",3/30/2019,"19,890","3,685,768",0.54
Virginia,4/13/2019,"2,260",4/6/2019,"19,164","3,700,081",0.52
Virginia,4/20/2019,"2,231",4/13/2019,"18,449","3,700,081",0.5
Virginia,4/27/2019,"2,062",4/20/2019,"18,608","3,700,081",0.5
Virginia,5/4/2019,"2,341",4/27/2019,"18,478","3,700,081",0.5
Virginia,5/11/2019,"2,481",5/4/2019,"17,804","3,700,081",0.48
Virginia,5/18/2019,"2,644",5/11/2019,"18,177","3,700,081",0.49
Virginia,5/25/2019,"2,568",5/18/2019,"18,363","3,700,081",0.5
Virginia,6/1/2019,"2,388",5/25/2019,"18,453","3,700,081",0.5
Virginia,6/8/2019,"2,821",6/1/2019,"19,079","3,700,081",0.52
Virginia,6/15/2019,"2,591",6/8/2019,"19,463","3,700,081",0.53
Virginia,6/22/2019,"2,450",6/15/2019,"19,669","3,700,081",0.53
Virginia,6/29/2019,"2,415",6/22/2019,"19,797","3,700,081",0.54
Virginia,7/6/2019,"2,487",6/29/2019,"18,970","3,700,081",0.51
Virginia,7/13/2019,"3,183",7/6/2019,"20,754","3,711,855",0.56
Virginia,7/20/2019,"2,453",7/13/2019,"20,075","3,711,855",0.54
Virginia,7/27/2019,"2,185",7/20/2019,"20,197","3,711,855",0.54
Virginia,8/3/2019,"2,517",7/27/2019,"19,788","3,711,855",0.53
Virginia,8/10/2019,"2,382",8/3/2019,"19,985","3,711,855",0.54
Virginia,8/17/2019,"2,237",8/10/2019,"19,800","3,711,855",0.53
Virginia,8/24/2019,"2,054",8/17/2019,"19,257","3,711,855",0.52
Virginia,8/31/2019,"2,217",8/24/2019,"18,264","3,711,855",0.49
Virginia,9/7/2019,"2,144",8/31/2019,"17,416","3,711,855",0.47
Virginia,9/14/2019,"2,236",9/7/2019,"17,843","3,711,855",0.48
Virginia,9/21/2019,"2,158",9/14/2019,"17,251","3,711,855",0.46
Virginia,9/28/2019,"2,129",9/21/2019,"17,140","3,711,855",0.46
Virginia,10/5/2019,"2,340",9/28/2019,"16,840","3,711,855",0.45
Virginia,10/12/2019,"2,455",10/5/2019,"16,866","3,722,198",0.45
Virginia,10/19/2019,"2,202",10/12/2019,"16,768","3,722,198",0.45
Virginia,10/26/2019,"3,871",10/19/2019,"16,889","3,722,198",0.45
Virginia,11/2/2019,"2,354",10/26/2019,"17,285","3,722,198",0.46
Virginia,11/9/2019,"2,671",11/2/2019,"18,200","3,722,198",0.49
Virginia,11/16/2019,"2,327",11/9/2019,"17,600","3,722,198",0.47
Virginia,11/23/2019,"2,542",11/16/2019,"17,541","3,722,198",0.47
Virginia,11/30/2019,"1,952",11/23/2019,"16,997","3,722,198",0.46
Virginia,12/7/2019,"4,284",11/30/2019,"19,076","3,722,198",0.51
Virginia,12/14/2019,"3,127",12/7/2019,"19,228","3,722,198",0.52
Virginia,12/21/2019,"3,608",12/14/2019,"19,437","3,722,198",0.52
Virginia,12/28/2019,"3,305",12/21/2019,"19,097","3,722,198",0.51
Virginia,1/4/2020,"3,188",12/28/2019,"22,171","3,722,198",0.6
Virginia,1/11/2020,"3,643",1/4/2020,"23,577","3,731,069",0.63
Virginia,1/18/2020,"2,831",1/11/2020,"22,218","3,731,069",0.6
Virginia,1/25/2020,"3,059",1/18/2020,"21,661","3,731,069",0.58
Virginia,2/1/2020,"2,575",1/25/2020,"22,263","3,731,069",0.6
Virginia,2/8/2020,"3,097",2/1/2020,"22,049","3,731,069",0.59
Virginia,2/15/2020,"2,693",2/8/2020,"22,481","3,731,069",0.6
Virginia,2/22/2020,"2,079",2/15/2020,"22,493","3,731,069",0.6
Virginia,2/29/2020,"3,267",2/22/2020,"22,203","3,731,069",0.6
Virginia,3/7/2020,"2,527",2/29/2020,"22,714","3,731,069",0.61
Virginia,3/14/2020,"2,706",3/7/2020,"21,336","3,731,069",0.57
Virginia,3/21/2020,"46,277",3/14/2020,"21,628","3,731,069",0.58
Washington,1/5/2019,"9,956",12/29/2018,"67,109","3,250,258",2.06
Washington,1/12/2019,"9,142",1/5/2019,"67,157","3,270,406",2.05
Washington,1/19/2019,"7,031",1/12/2019,"64,279","3,270,406",1.97
Washington,1/26/2019,"6,485",1/19/2019,"63,194","3,270,406",1.93
Washington,2/2/2019,"6,622",1/26/2019,"61,958","3,270,406",1.89
Washington,2/9/2019,"11,176",2/2/2019,"61,358","3,270,406",1.88
Washington,2/16/2019,"12,451",2/9/2019,"68,046","3,270,406",2.08
Washington,2/23/2019,"7,360",2/16/2019,"73,334","3,270,406",2.24
Washington,3/2/2019,"6,175",2/23/2019,"67,348","3,270,406",2.06
Washington,3/9/2019,"7,071",3/2/2019,"64,600","3,270,406",1.98
Washington,3/16/2019,"5,787",3/9/2019,"62,889","3,270,406",1.92
Washington,3/23/2019,"5,405",3/16/2019,"59,676","3,270,406",1.82
Washington,3/30/2019,"5,470",3/23/2019,"56,335","3,270,406",1.72
Washington,4/6/2019,"6,299",3/30/2019,"53,624","3,270,406",1.64
Washington,4/13/2019,"6,939",4/6/2019,"52,581","3,288,861",1.6
Washington,4/20/2019,"5,748",4/13/2019,"51,556","3,288,861",1.57
Washington,4/27/2019,"5,335",4/20/2019,"49,451","3,288,861",1.5
Washington,5/4/2019,"5,266",4/27/2019,"47,600","3,288,861",1.45
Washington,5/11/2019,"5,123",5/4/2019,"46,218","3,288,861",1.41
Washington,5/18/2019,"5,513",5/11/2019,"45,093","3,288,861",1.37
Washington,5/25/2019,"5,499",5/18/2019,"45,044","3,288,861",1.37
Washington,6/1/2019,"4,908",5/25/2019,"44,252","3,288,861",1.35
Washington,6/8/2019,"5,426",6/1/2019,"43,910","3,288,861",1.34
Washington,6/15/2019,"4,886",6/8/2019,"42,773","3,288,861",1.3
Washington,6/22/2019,"5,408",6/15/2019,"41,773","3,288,861",1.27
Washington,6/29/2019,"5,626",6/22/2019,"41,972","3,288,861",1.28
Washington,7/6/2019,"5,547",6/29/2019,"41,599","3,288,861",1.26
Washington,7/13/2019,"6,312",7/6/2019,"44,130","3,305,734",1.33
Washington,7/20/2019,"4,671",7/13/2019,"43,338","3,305,734",1.31
Washington,7/27/2019,"4,656",7/20/2019,"42,764","3,305,734",1.29
Washington,8/3/2019,"5,632",7/27/2019,"42,965","3,305,734",1.3
Washington,8/10/2019,"5,490",8/3/2019,"43,284","3,305,734",1.31
Washington,8/17/2019,"5,032",8/10/2019,"43,539","3,305,734",1.32
Washington,8/24/2019,"4,780",8/17/2019,"43,229","3,305,734",1.31
Washington,8/31/2019,"4,944",8/24/2019,"42,522","3,305,734",1.29
Washington,9/7/2019,"5,060",8/31/2019,"40,665","3,305,734",1.23
Washington,9/14/2019,"5,428",9/7/2019,"40,889","3,305,734",1.24
Washington,9/21/2019,"5,319",9/14/2019,"40,830","3,305,734",1.24
Washington,9/28/2019,"5,306",9/21/2019,"40,741","3,305,734",1.23
Washington,10/5/2019,"6,096",9/28/2019,"40,842","3,305,734",1.24
Washington,10/12/2019,"6,400",10/5/2019,"41,027","3,317,884",1.24
Washington,10/19/2019,"6,254",10/12/2019,"42,101","3,317,884",1.27
Washington,10/26/2019,"6,375",10/19/2019,"43,371","3,317,884",1.31
Washington,11/2/2019,"6,953",10/26/2019,"44,478","3,317,884",1.34
Washington,11/9/2019,"7,832",11/2/2019,"46,326","3,317,884",1.4
Washington,11/16/2019,"7,619",11/9/2019,"48,374","3,317,884",1.46
Washington,11/23/2019,"8,393",11/16/2019,"51,224","3,317,884",1.54
Washington,11/30/2019,"7,896",11/23/2019,"52,829","3,317,884",1.59
Washington,12/7/2019,"10,123",11/30/2019,"59,916","3,317,884",1.81
Washington,12/14/2019,"7,359",12/7/2019,"59,316","3,317,884",1.79
Washington,12/21/2019,"8,896",12/14/2019,"60,383","3,317,884",1.82
Washington,12/28/2019,"10,106",12/21/2019,"61,333","3,317,884",1.85
Washington,1/4/2020,"10,024",12/28/2019,"70,363","3,317,884",2.12
Washington,1/11/2020,"9,069",1/4/2020,"70,214","3,333,838",2.11
Washington,1/18/2020,"9,079",1/11/2020,"65,903","3,333,838",1.98
Washington,1/25/2020,"8,072",1/18/2020,"67,705","3,333,838",2.03
Washington,2/1/2020,"6,619",1/25/2020,"65,260","3,333,838",1.96
Washington,2/8/2020,"7,161",2/1/2020,"64,144","3,333,838",1.92
Washington,2/15/2020,"6,311",2/8/2020,"61,819","3,333,838",1.85
Washington,2/22/2020,"5,585",2/15/2020,"59,819","3,333,838",1.79
Washington,2/29/2020,"5,770",2/22/2020,"58,586","3,333,838",1.76
Washington,3/7/2020,"6,616",2/29/2020,"56,513","3,333,838",1.7
Washington,3/14/2020,"14,240",3/7/2020,"55,588","3,333,838",1.67
Washington,3/21/2020,"129,909",3/14/2020,"62,623","3,333,838",1.88
West Virginia,1/5/2019,"1,401",12/29/2018,"12,347","661,070",1.87
West Virginia,1/12/2019,"2,777",1/5/2019,"14,088","663,426",2.12
West Virginia,1/19/2019,"1,859",1/12/2019,"14,028","663,426",2.11
West Virginia,1/26/2019,"1,427",1/19/2019,"13,782","663,426",2.08
West Virginia,2/2/2019,"1,432",1/26/2019,"14,757","663,426",2.22
West Virginia,2/9/2019,"1,303",2/2/2019,"14,999","663,426",2.26
West Virginia,2/16/2019,"1,095",2/9/2019,"14,366","663,426",2.17
West Virginia,2/23/2019,971,2/16/2019,"14,348","663,426",2.16
West Virginia,3/2/2019,904,2/23/2019,"14,270","663,426",2.15
West Virginia,3/9/2019,871,3/2/2019,"13,428","663,426",2.02
West Virginia,3/16/2019,840,3/9/2019,"13,532","663,426",2.04
West Virginia,3/23/2019,740,3/16/2019,"12,568","663,426",1.89
West Virginia,3/30/2019,647,3/23/2019,"11,545","663,426",1.74
West Virginia,4/6/2019,678,3/30/2019,"10,966","663,426",1.65
West Virginia,4/13/2019,958,4/6/2019,"10,007","666,414",1.5
West Virginia,4/20/2019,801,4/13/2019,"9,800","666,414",1.47
West Virginia,4/27/2019,932,4/20/2019,"9,687","666,414",1.45
West Virginia,5/4/2019,881,4/27/2019,"9,567","666,414",1.44
West Virginia,5/11/2019,747,5/4/2019,"8,920","666,414",1.34
West Virginia,5/18/2019,790,5/11/2019,"8,666","666,414",1.3
West Virginia,5/25/2019,835,5/18/2019,"8,671","666,414",1.3
West Virginia,6/1/2019,864,5/25/2019,"8,877","666,414",1.33
West Virginia,6/8/2019,881,6/1/2019,"8,588","666,414",1.29
West Virginia,6/15/2019,935,6/8/2019,"8,866","666,414",1.33
West Virginia,6/22/2019,880,6/15/2019,"8,652","666,414",1.3
West Virginia,6/29/2019,793,6/22/2019,"8,904","666,414",1.34
West Virginia,7/6/2019,616,6/29/2019,"8,463","666,414",1.27
West Virginia,7/13/2019,"1,261",7/6/2019,"9,381","669,336",1.4
West Virginia,7/20/2019,905,7/13/2019,"9,269","669,336",1.38
West Virginia,7/27/2019,893,7/20/2019,"8,989","669,336",1.34
West Virginia,8/3/2019,766,7/27/2019,"8,649","669,336",1.29
West Virginia,8/10/2019,794,8/3/2019,"8,416","669,336",1.26
West Virginia,8/17/2019,802,8/10/2019,"8,211","669,336",1.23
West Virginia,8/24/2019,841,8/17/2019,"7,974","669,336",1.19
West Virginia,8/31/2019,816,8/24/2019,"7,670","669,336",1.15
West Virginia,9/7/2019,919,8/31/2019,"7,644","669,336",1.14
West Virginia,9/14/2019,927,9/7/2019,"7,838","669,336",1.17
West Virginia,9/21/2019,865,9/14/2019,"7,823","669,336",1.17
West Virginia,9/28/2019,901,9/21/2019,"7,985","669,336",1.19
West Virginia,10/5/2019,"1,222",9/28/2019,"8,319","669,336",1.24
West Virginia,10/12/2019,"1,482",10/5/2019,"8,486","670,192",1.27
West Virginia,10/19/2019,"1,137",10/12/2019,"8,899","670,192",1.33
West Virginia,10/26/2019,"1,343",10/19/2019,"9,318","670,192",1.39
West Virginia,11/2/2019,"1,364",10/26/2019,"9,761","670,192",1.46
West Virginia,11/9/2019,"1,360",11/2/2019,"10,125","670,192",1.51
West Virginia,11/16/2019,"1,354",11/9/2019,"10,804","670,192",1.61
West Virginia,11/23/2019,"1,429",11/16/2019,"11,400","670,192",1.7
West Virginia,11/30/2019,992,11/23/2019,"11,262","670,192",1.68
West Virginia,12/7/2019,"2,110",11/30/2019,"14,014","670,192",2.09
West Virginia,12/14/2019,"2,507",12/7/2019,"14,518","670,192",2.17
West Virginia,12/21/2019,"1,759",12/14/2019,"14,267","670,192",2.13
West Virginia,12/28/2019,"1,261",12/21/2019,"14,003","670,192",2.09
West Virginia,1/4/2020,"1,564",12/28/2019,"15,887","670,192",2.37
West Virginia,1/11/2020,"2,638",1/4/2020,"18,026","670,051",2.69
West Virginia,1/18/2020,"1,895",1/11/2020,"17,681","670,051",2.64
West Virginia,1/25/2020,"1,290",1/18/2020,"16,745","670,051",2.5
West Virginia,2/1/2020,"1,364",1/25/2020,"16,905","670,051",2.52
West Virginia,2/8/2020,"1,206",2/1/2020,"16,588","670,051",2.48
West Virginia,2/15/2020,"1,172",2/8/2020,"16,856","670,051",2.52
West Virginia,2/22/2020,"1,207",2/15/2020,"17,355","670,051",2.59
West Virginia,2/29/2020,"1,108",2/22/2020,"16,797","670,051",2.51
West Virginia,3/7/2020,"1,033",2/29/2020,"16,110","670,051",2.4
West Virginia,3/14/2020,865,3/7/2020,"15,394","670,051",2.3
West Virginia,3/21/2020,"3,536",3/14/2020,"14,154","670,051",2.11
Wisconsin,1/5/2019,"11,915",12/29/2018,"48,982","2,827,121",1.73
Wisconsin,1/12/2019,"7,989",1/5/2019,"50,273","2,833,042",1.77
Wisconsin,1/19/2019,"6,332",1/12/2019,"45,888","2,833,042",1.62
Wisconsin,1/26/2019,"6,902",1/19/2019,"44,587","2,833,042",1.57
Wisconsin,2/2/2019,"11,372",1/26/2019,"48,011","2,833,042",1.69
Wisconsin,2/9/2019,"10,180",2/2/2019,"54,782","2,833,042",1.93
Wisconsin,2/16/2019,"5,574",2/9/2019,"47,683","2,833,042",1.68
Wisconsin,2/23/2019,"5,769",2/16/2019,"45,863","2,833,042",1.62
Wisconsin,3/2/2019,"6,099",2/23/2019,"44,312","2,833,042",1.56
Wisconsin,3/9/2019,"6,373",3/2/2019,"44,487","2,833,042",1.57
Wisconsin,3/16/2019,"5,999",3/9/2019,"43,947","2,833,042",1.55
Wisconsin,3/23/2019,"5,416",3/16/2019,"42,319","2,833,042",1.49
Wisconsin,3/30/2019,"5,678",3/23/2019,"40,083","2,833,042",1.41
Wisconsin,4/6/2019,"5,381",3/30/2019,"38,304","2,833,042",1.35
Wisconsin,4/13/2019,"4,684",4/6/2019,"33,123","2,839,742",1.17
Wisconsin,4/20/2019,"4,902",4/13/2019,"31,454","2,839,742",1.11
Wisconsin,4/27/2019,"4,891",4/20/2019,"29,636","2,839,742",1.04
Wisconsin,5/4/2019,"4,230",4/27/2019,"26,352","2,839,742",0.93
Wisconsin,5/11/2019,"4,230",5/4/2019,"24,838","2,839,742",0.87
Wisconsin,5/18/2019,"3,510",5/11/2019,"22,949","2,839,742",0.81
Wisconsin,5/25/2019,"3,514",5/18/2019,"21,608","2,839,742",0.76
Wisconsin,6/1/2019,"3,753",5/25/2019,"21,075","2,839,742",0.74
Wisconsin,6/8/2019,"4,367",6/1/2019,"21,636","2,839,742",0.76
Wisconsin,6/15/2019,"5,208",6/8/2019,"21,574","2,839,742",0.76
Wisconsin,6/22/2019,"5,467",6/15/2019,"23,915","2,839,742",0.84
Wisconsin,6/29/2019,"4,345",6/22/2019,"25,106","2,839,742",0.88
Wisconsin,7/6/2019,"5,609",6/29/2019,"24,961","2,839,742",0.88
Wisconsin,7/13/2019,"5,475",7/6/2019,"29,809","2,845,276",1.05
Wisconsin,7/20/2019,"3,441",7/13/2019,"26,526","2,845,276",0.93
Wisconsin,7/27/2019,"3,427",7/20/2019,"25,635","2,845,276",0.9
Wisconsin,8/3/2019,"3,702",7/27/2019,"25,235","2,845,276",0.89
Wisconsin,8/10/2019,"3,833",8/3/2019,"25,799","2,845,276",0.91
Wisconsin,8/17/2019,"3,369",8/10/2019,"25,087","2,845,276",0.88
Wisconsin,8/24/2019,"3,190",8/17/2019,"24,157","2,845,276",0.85
Wisconsin,8/31/2019,"3,787",8/24/2019,"23,279","2,845,276",0.82
Wisconsin,9/7/2019,"3,826",8/31/2019,"23,006","2,845,276",0.81
Wisconsin,9/14/2019,"3,594",9/7/2019,"20,411","2,845,276",0.72
Wisconsin,9/21/2019,"3,151",9/14/2019,"18,955","2,845,276",0.67
Wisconsin,9/28/2019,"2,993",9/21/2019,"18,491","2,845,276",0.65
Wisconsin,10/5/2019,"3,773",9/28/2019,"18,508","2,845,276",0.65
Wisconsin,10/12/2019,"3,888",10/5/2019,"19,041","2,848,173",0.67
Wisconsin,10/19/2019,"3,536",10/12/2019,"18,962","2,848,173",0.67
Wisconsin,10/26/2019,"3,911",10/19/2019,"19,430","2,848,173",0.68
Wisconsin,11/2/2019,"4,827",10/26/2019,"20,121","2,848,173",0.71
Wisconsin,11/9/2019,"5,847",11/2/2019,"22,085","2,848,173",0.78
Wisconsin,11/16/2019,"6,642",11/9/2019,"23,174","2,848,173",0.81
Wisconsin,11/23/2019,"7,396",11/16/2019,"26,913","2,848,173",0.94
Wisconsin,11/30/2019,"8,129",11/23/2019,"27,603","2,848,173",0.97
Wisconsin,12/7/2019,"10,564",11/30/2019,"37,499","2,848,173",1.32
Wisconsin,12/14/2019,"6,794",12/7/2019,"33,276","2,848,173",1.17
Wisconsin,12/21/2019,"7,776",12/14/2019,"35,984","2,848,173",1.26
Wisconsin,12/28/2019,"10,483",12/21/2019,"36,158","2,848,173",1.27
Wisconsin,1/4/2020,"12,854",12/28/2019,"49,605","2,848,173",1.74
Wisconsin,1/11/2020,"8,255",1/4/2020,"53,305","2,851,929",1.87
Wisconsin,1/18/2020,"6,388",1/11/2020,"44,776","2,851,929",1.57
Wisconsin,1/25/2020,"6,134",1/18/2020,"44,077","2,851,929",1.55
Wisconsin,2/1/2020,"6,280",1/25/2020,"44,425","2,851,929",1.56
Wisconsin,2/8/2020,"6,579",2/1/2020,"44,477","2,851,929",1.56
Wisconsin,2/15/2020,"5,808",2/8/2020,"44,163","2,851,929",1.55
Wisconsin,2/22/2020,"6,098",2/15/2020,"43,996","2,851,929",1.54
Wisconsin,2/29/2020,"5,658",2/22/2020,"43,574","2,851,929",1.53
Wisconsin,3/7/2020,"5,052",2/29/2020,"42,337","2,851,929",1.48
Wisconsin,3/14/2020,"5,190",3/7/2020,"40,738","2,851,929",1.43
Wisconsin,3/21/2020,"51,031",3/14/2020,"43,607","2,851,929",1.53
Wyoming,1/5/2019,531,12/29/2018,"2,866","262,813",1.09
Wyoming,1/12/2019,772,1/5/2019,"2,938","263,399",1.12
Wyoming,1/19/2019,495,1/12/2019,"2,973","263,399",1.13
Wyoming,1/26/2019,454,1/19/2019,"3,054","263,399",1.16
Wyoming,2/2/2019,428,1/26/2019,"3,260","263,399",1.24
Wyoming,2/9/2019,389,2/2/2019,"3,137","263,399",1.19
Wyoming,2/16/2019,343,2/9/2019,"3,145","263,399",1.19
Wyoming,2/23/2019,387,2/16/2019,"3,055","263,399",1.16
Wyoming,3/2/2019,338,2/23/2019,"3,216","263,399",1.22
Wyoming,3/9/2019,351,3/2/2019,"3,042","263,399",1.15
Wyoming,3/16/2019,322,3/9/2019,"2,929","263,399",1.11
Wyoming,3/23/2019,344,3/16/2019,"2,907","263,399",1.1
Wyoming,3/30/2019,203,3/23/2019,"2,786","263,399",1.06
Wyoming,4/6/2019,344,3/30/2019,"2,526","263,399",0.96
Wyoming,4/13/2019,597,4/6/2019,"2,304","264,598",0.87
Wyoming,4/20/2019,356,4/13/2019,"2,386","264,598",0.9
Wyoming,4/27/2019,286,4/20/2019,"2,207","264,598",0.83
Wyoming,5/4/2019,329,4/27/2019,"2,103","264,598",0.79
Wyoming,5/11/2019,265,5/4/2019,"1,964","264,598",0.74
Wyoming,5/18/2019,207,5/11/2019,"1,791","264,598",0.68
Wyoming,5/25/2019,217,5/18/2019,"1,200","264,598",0.45
Wyoming,6/1/2019,440,5/25/2019,"1,842","264,598",0.7
Wyoming,6/8/2019,389,6/1/2019,"1,613","264,598",0.61
Wyoming,6/15/2019,298,6/8/2019,"1,518","264,598",0.57
Wyoming,6/22/2019,264,6/15/2019,"1,518","264,598",0.57
Wyoming,6/29/2019,348,6/22/2019,"1,622","264,598",0.61
Wyoming,7/6/2019,442,6/29/2019,"1,372","264,598",0.52
Wyoming,7/13/2019,443,7/6/2019,"1,630","265,941",0.61
Wyoming,7/20/2019,241,7/13/2019,"1,853","265,941",0.7
Wyoming,7/27/2019,178,7/20/2019,"1,821","265,941",0.68
Wyoming,8/3/2019,186,7/27/2019,"1,773","265,941",0.67
Wyoming,8/10/2019,215,8/3/2019,"1,663","265,941",0.63
Wyoming,8/17/2019,236,8/10/2019,"1,637","265,941",0.62
Wyoming,8/24/2019,239,8/17/2019,"1,578","265,941",0.59
Wyoming,8/31/2019,232,8/24/2019,"1,461","265,941",0.55
Wyoming,9/7/2019,222,8/31/2019,"1,385","265,941",0.52
Wyoming,9/14/2019,244,9/7/2019,"1,385","265,941",0.52
Wyoming,9/21/2019,283,9/14/2019,"1,304","265,941",0.49
Wyoming,9/28/2019,298,9/21/2019,"1,377","265,941",0.52
Wyoming,10/5/2019,436,9/28/2019,"1,430","265,941",0.54
